x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9,y'__10,y'__11,y'__12,y'__13,y'__14,y'__15,y'__16,y'__17,y'__18,y'__19,y'__20,y'__21,y'__22,y'__23,y'__24
D:\GitHub\SORA-Q\NNC\spresense_cv\25_class_image\25_classes_mono_28x28\Back_R0\PICT561.png,0,0.99564326,0.00264755,0.0001834612,1.1286672e-05,6.622719e-12,1.756058e-12,1.4354844e-13,1.5224613e-14,7.895523e-10,3.8657398e-12,2.0917352e-09,5.4732794e-12,4.8309937e-07,1.0389164e-09,2.621898e-09,1.6561458e-08,4.292724e-09,1.922147e-06,1.11349934e-07,4.1315088e-13,0.0009135655,1.2078866e-05,1.4927368e-08,3.585274e-06,0.0005828158
D:\GitHub\SORA-Q\NNC\spresense_cv\25_class_image\25_classes_mono_28x28\Front_R1\PICT653.png,9,0.001662231,0.01143838,0.00036540185,0.0027117287,0.0053779506,0.0043747784,0.06425707,0.032234132,0.016887551,0.460248,0.0029320025,0.34316838,0.0045541637,0.0023787597,0.001628488,0.00018484246,0.014501051,0.015198913,0.0033849028,0.0014461381,0.00012652879,0.0005012999,0.0002121395,0.00014332135,0.010081953
D:\GitHub\SORA-Q\NNC\spresense_cv\25_class_image\25_classes_mono_28x28\Left_R0\PICT291.png,12,0.0036386678,0.0004092836,0.0019200764,0.0013578535,0.0004982589,0.0010467662,0.00018662146,0.0011519496,6.749088e-05,0.0010797778,0.022711728,0.003432833,0.7796289,8.3286715e-05,0.0001320144,0.004300507,0.008595581,0.020458814,0.0019904524,6.297567e-06,0.09579994,0.0010016443,6.141101e-07,0.0007800486,0.049720682
D:\GitHub\SORA-Q\NNC\spresense_cv\25_class_image\25_classes_mono_28x28\Right_R3\PICT070.png,19,0.00023556057,1.7538083e-05,0.0025042193,0.00026063263,0.0009626414,0.0003643216,0.005993527,0.003387577,0.0009517811,0.00034935688,0.0042944984,0.0029885825,0.00030173582,6.3152697e-06,8.4294545e-05,0.15755112,0.0018536359,0.00040247216,6.924563e-05,0.8163847,3.5099707e-05,2.96861e-05,9.5382784e-05,0.000744826,0.00013131867
D:\GitHub\SORA-Q\NNC\spresense_cv\25_class_image\25_classes_mono_28x28\Right_R1\PICT024.png,17,0.18004122,0.3848699,0.00052354403,0.0062246043,8.7330756e-07,4.272447e-06,1.4426111e-05,3.6090063e-07,2.5726852e-06,0.00043318118,9.020981e-07,0.00031389613,0.0011789587,0.0025581785,0.00034732147,7.44713e-08,8.886114e-05,0.24349056,0.012932494,6.698337e-06,0.0018314498,0.020967767,8.0767524e-05,1.770961e-05,0.1440695
D:\GitHub\SORA-Q\NNC\spresense_cv\25_class_image\25_classes_mono_28x28\Bottom_R0\PICT390.png,4,3.3653096e-06,0.00014425469,2.7782783e-06,3.4562338e-05,0.92411363,0.009547182,0.0018856797,0.01769738,0.0015474705,0.006897786,0.00047176375,0.009808996,0.017580256,0.0011050997,0.0004020618,0.0009166567,0.0007522808,0.0026868614,0.0018712479,0.00011422634,1.6351443e-05,0.0002479699,8.26508e-08,1.1706479e-06,0.0021509482
D:\GitHub\SORA-Q\NNC\spresense_cv\25_class_image\25_classes_mono_28x28\Top_R0\PICT211.png,20,0.00018388554,2.1580287e-05,0.00216606,0.00043048765,7.6699976e-08,5.628942e-08,9.945266e-09,8.310953e-07,1.9640165e-06,2.2280186e-07,8.453936e-06,2.6552142e-08,0.0020076768,3.042751e-07,6.396488e-10,0.004801344,0.01159367,1.3584199e-06,8.434194e-09,8.09675e-05,0.9786209,4.493793e-06,1.7982287e-05,3.1194177e-05,2.6540283e-05
D:\GitHub\SORA-Q\NNC\spresense_cv\25_class_image\25_classes_mono_28x28\Top_R2\PICT181.png,22,0.0015574978,0.00029509727,0.0018721621,0.00017195291,0.00026412407,0.0045607463,0.00016321386,7.3188094e-05,0.0029791365,0.00015468524,0.06939646,0.00027005104,7.543618e-05,0.005451124,0.023173967,0.00034962234,1.1973931e-05,0.00011244183,0.033084877,0.00058409263,3.4553525e-06,0.00018787269,0.85239774,0.00024542742,0.0025637224
D:\GitHub\SORA-Q\NNC\spresense_cv\25_class_image\25_classes_mono_28x28\Bottom_R1\PICT424.png,5,0.00013376783,4.7929366e-06,4.05631e-05,1.9811927e-05,0.041220196,0.7656598,0.03223014,0.14254646,0.0030483447,0.00014136313,0.006446456,0.00039792142,0.00074421667,0.00028929694,3.8199614e-06,5.6654176e-06,0.0047423616,0.001129148,0.00021018117,4.07681e-05,5.4697062e-05,0.00012289926,0.0005108628,3.0538234e-07,0.0002560571
D:\GitHub\SORA-Q\NNC\spresense_cv\25_class_image\25_classes_mono_28x28\Right_R3\PICT083.png,19,0.0024371482,0.001353866,0.0019204486,0.0019495847,0.053634144,0.10346885,0.00815269,0.0030853073,0.066231884,0.089843795,0.051112436,0.017397754,0.012731592,0.00063103955,0.0059295096,0.09950546,0.014964708,0.00041101335,0.004339034,0.3553715,0.0008477231,0.0089786025,0.000554809,0.018615028,0.07653204
D:\GitHub\SORA-Q\NNC\spresense_cv\25_class_image\25_classes_mono_28x28\Front_R2\PICT626.png,10,3.1026124e-05,4.9299415e-06,0.0028630279,6.2958384e-07,7.260723e-05,2.1538255e-05,0.00074391573,7.954224e-05,0.00013153629,5.2092914e-06,0.9946708,1.9604661e-08,0.00015702363,2.7317312e-05,5.1471114e-05,7.404394e-05,6.0841394e-05,5.4915217e-05,8.028967e-05,2.5763467e-07,2.161542e-05,2.3816132e-07,0.00014464688,3.0646545e-06,0.0006997258
D:\GitHub\SORA-Q\NNC\spresense_cv\25_class_image\25_classes_mono_28x28\Back_R0\PICT484.png,0,0.86969423,0.0011149951,0.003791511,0.04118392,1.9825052e-07,3.3441095e-06,2.6480234e-06,2.1869341e-06,0.002668852,2.0499447e-06,0.00017835165,6.164079e-05,0.00022459705,8.657195e-07,1.7915235e-06,0.001067754,0.00050145,3.3008525e-06,2.5111241e-05,0.0011086491,0.00075694703,1.3360788e-06,0.00027784865,0.00010838123,0.0772181
