x:image,y:label,y'__0,y'__1
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset3\back_ground_square\PICT047.png,0,0.9966516,0.0033484432
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset3\corn_square\PICT106.png,1,0.0005348917,0.99946517
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset3\corn_square\PICT094.png,1,0.0024054297,0.99759454
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset3\back_ground_square\PICT006.png,0,0.9344753,0.065524764
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset3\back_ground_square\PICT114.png,0,0.9707582,0.029241761
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset3\back_ground_square\PICT036.png,0,0.9829648,0.01703518
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset3\corn_square\PICT034.png,1,0.18708536,0.8129146
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset3\corn_square\PICT057.png,1,0.014506047,0.9854939
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset3\back_ground_square\PICT046.png,0,0.7147022,0.2852978
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset3\corn_square\PICT043.png,1,0.0011339206,0.9988661
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset3\corn_square\PICT023.png,1,0.019982725,0.9800173
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset3\back_ground_square\PICT055.png,0,0.9826225,0.017377496
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset3\corn_square\PICT013.png,1,0.0003592342,0.9996407
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset3\back_ground_square\PICT122.png,0,0.95906603,0.040933944
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset3\back_ground_square\PICT057.png,0,0.9896846,0.01031538
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset3\back_ground_square\PICT020.png,0,0.921117,0.078883
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset3\back_ground_square\PICT118.png,0,0.9385865,0.061413553
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset3\back_ground_square\PICT090.png,0,0.8657037,0.13429633
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset3\corn_square\PICT079.png,1,0.16633762,0.83366233
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset3\corn_square\PICT077.png,1,0.0002020229,0.999798
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset3\corn_square\PICT035.png,1,0.26342893,0.73657113
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset3\corn_square\PICT018.png,1,0.00045218805,0.9995478
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset3\corn_square\PICT037.png,1,0.04938899,0.950611
