x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9,y'__10,y'__11,y'__12,y'__13,y'__14,y'__15,y'__16,y'__17,y'__18,y'__19,y'__20,y'__21,y'__22,y'__23,y'__24
C:\Users\yamas\Desktop\SLIM_NNC\data_sets\25classes_focus_padding\Top_R0\Top_R0_013.png,20,2.233817e-05,1.0302675e-05,2.071067e-06,3.6387482e-06,0.0001825075,2.4476295e-08,4.586722e-07,9.755441e-09,2.065352e-09,2.3993018e-06,1.7486181e-08,1.4105743e-05,1.9282258e-08,8.5645086e-05,1.7112852e-07,0.0008921636,1.6134508e-09,1.9151948e-05,2.0763578e-11,0.0022587902,0.99581796,3.1072226e-08,0.0006848602,8.266491e-09,3.4570412e-06
C:\Users\yamas\Desktop\SLIM_NNC\data_sets\25classes_focus_padding\Left_R1\Left_R0_077.png,13,6.183919e-06,5.785464e-06,1.6818327e-05,3.6105896e-06,0.0006143326,7.887034e-08,2.3236555e-05,1.8252193e-08,2.444006e-07,0.0018861141,1.6729128e-07,0.007953069,2.1189668e-13,0.955391,6.075263e-10,0.026725097,3.9963353e-09,6.615086e-05,1.5622101e-10,5.4166644e-06,4.254337e-05,8.0070826e-08,7.2781036e-06,5.3565277e-09,0.0072525684
C:\Users\yamas\Desktop\SLIM_NNC\data_sets\25classes_focus_padding\Front_R3\Front_R0_108.png,11,6.05593e-08,1.9431338e-08,1.3402425e-10,2.6443698e-07,4.2422235e-10,5.041329e-07,2.6963866e-07,3.6283534e-09,0.0011173479,1.0895748e-05,8.190025e-06,0.9986519,1.1449286e-09,4.133844e-12,1.7603452e-10,7.266683e-09,6.1139716e-08,7.992166e-08,1.6858374e-05,2.370157e-08,8.237088e-13,2.4699262e-10,2.6402076e-14,4.2062204e-12,0.00019351175
C:\Users\yamas\Desktop\SLIM_NNC\data_sets\25classes_focus_padding\Right_R2\Right_R0_046.png,18,3.6541253e-10,1.9997841e-10,7.9092306e-12,1.900827e-09,3.6435846e-12,1.89123e-08,2.1523984e-10,2.6377887e-09,7.0449994e-07,3.0916378e-09,3.4245928e-09,8.4377933e-07,1.247405e-07,1.3079747e-15,4.8826074e-08,6.216114e-10,3.1440864e-10,1.8150403e-10,0.99999774,6.339734e-13,5.0947596e-17,1.8524732e-11,3.090081e-13,1.01920826e-10,5.1735265e-07
C:\Users\yamas\Desktop\SLIM_NNC\data_sets\25classes_focus_padding\Back_R3\Back_R0_063.png,3,0.0007730002,0.0056598336,0.0016881292,0.9862424,1.3889926e-06,1.4088787e-08,4.3005007e-06,8.941552e-09,8.3955143e-10,5.4284826e-08,2.437409e-08,1.9241265e-08,1.8761397e-09,6.307055e-08,5.646928e-07,2.3026628e-06,2.800658e-10,1.1968185e-05,6.3109956e-10,7.612633e-09,0.0034808603,4.5440142e-08,1.7677292e-05,2.3007564e-05,0.0020943175
C:\Users\yamas\Desktop\SLIM_NNC\data_sets\25classes_focus_padding\empty\Empty_230.png,24,0.0004966202,0.0008470076,0.00028960448,0.00029636707,0.0018709231,0.004518983,0.00052251545,0.00034884526,0.0047356817,0.0096985325,0.01059167,0.037025757,0.0024802021,0.0003961362,6.485527e-05,0.0023739696,0.0028148654,0.0016714595,0.0012817113,0.012841388,0.0012603543,0.0018981834,0.00095773715,0.00022416707,0.9004925
C:\Users\yamas\Desktop\SLIM_NNC\data_sets\25classes_focus_padding\Back_R0\Back_R0_044.png,0,0.7765835,0.16223791,0.014544008,0.04616804,2.6251238e-08,8.01832e-10,2.4825103e-10,4.284261e-09,1.1180654e-10,8.366907e-09,1.180925e-08,1.3932616e-09,2.1708215e-06,4.071092e-09,1.2785074e-08,3.5755347e-06,2.1145112e-07,3.479562e-08,6.6834156e-07,4.272983e-05,4.015191e-05,3.3551183e-05,9.238475e-07,1.1700188e-06,0.00034142178
C:\Users\yamas\Desktop\SLIM_NNC\data_sets\25classes_focus_padding\Left_R3\Left_R0_053.png,15,4.5622033e-07,1.05299724e-08,5.858141e-09,7.796826e-10,2.9798182e-09,4.149112e-16,7.425815e-11,5.1078944e-13,3.257653e-11,2.0875959e-07,7.2920856e-14,8.572543e-08,1.000516e-12,2.3177014e-05,5.2650485e-11,0.9999517,5.6723536e-16,1.1170425e-08,3.740806e-11,1.4592989e-05,1.7856963e-06,7.717897e-12,1.4607775e-07,5.75096e-10,7.865453e-06
C:\Users\yamas\Desktop\SLIM_NNC\data_sets\25classes_focus_padding\Back_R1\Back_R0_099.png,1,8.075191e-05,0.9915667,1.5899948e-05,0.00833542,1.4418884e-10,1.4963433e-11,5.572556e-10,9.798494e-10,2.0511992e-09,2.7140588e-11,1.4942101e-11,2.5104758e-12,3.282313e-08,2.1675023e-13,4.2026488e-10,3.655925e-13,5.7253396e-10,1.4413152e-12,2.8428883e-11,1.3569862e-09,1.5222284e-11,1.529999e-07,3.8538905e-10,1.5339524e-09,1.0854653e-06
C:\Users\yamas\Desktop\SLIM_NNC\data_sets\25classes_focus_padding\Left_R1\Left_R0_113.png,13,4.168434e-11,2.7106675e-11,1.3080416e-10,4.993418e-11,3.6329238e-11,1.5206052e-14,4.2695267e-10,1.1965197e-15,6.9023266e-15,4.467284e-08,1.859701e-14,8.1847155e-08,3.7660813e-15,0.99989367,1.2170562e-14,0.000102215185,6.064919e-15,8.3110655e-07,7.227391e-17,1.2958527e-08,7.455822e-08,9.402001e-13,2.9477258e-06,3.040071e-13,2.012929e-08
