x:image,y:label,y'__0,y'__1
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT066.png,0,0.7569157,0.24308431
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT093.png,0,0.9643654,0.03563453
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT004.png,0,0.45278302,0.54721695
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT124.png,0,0.68530303,0.31469694
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT075.png,0,0.66279656,0.3372034
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT018.png,1,0.5594063,0.4405937
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT113.png,1,0.29720443,0.7027955
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT052.png,0,0.70543766,0.29456234
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT051.png,0,0.67499053,0.3250095
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT094.png,1,0.20531586,0.7946842
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT122.png,0,0.79378986,0.20621009
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT102.png,1,0.36706868,0.63293135
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT064.png,1,0.8020942,0.19790575
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT016.png,0,0.37652364,0.6234764
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT033.png,1,0.53008187,0.46991813
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT099.png,0,0.688129,0.31187093
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT123.png,0,0.45625004,0.54375
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT043.png,0,0.6473637,0.35263625
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT024.png,0,0.28932035,0.71067965
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT019.png,1,0.52260065,0.47739938
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT032.png,1,0.66163856,0.3383615
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT022.png,1,0.51212573,0.48787424
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT057.png,1,0.36081046,0.6391895
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT106.png,1,0.42545438,0.57454556
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT008.png,0,0.2980515,0.7019485
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT003.png,0,0.4249467,0.57505333
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT016.png,1,0.58274454,0.41725543
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT007.png,0,0.31153098,0.688469
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT070.png,0,0.68653786,0.3134621
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT087.png,1,0.67962426,0.3203758
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT003.png,1,0.154446,0.84555393
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT089.png,1,0.521757,0.47824302
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT045.png,0,0.4025833,0.5974167
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT079.png,1,0.28468964,0.7153104
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT027.png,1,0.509879,0.490121
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT096.png,0,0.9282901,0.07170986
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT120.png,1,0.34172428,0.6582757
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT102.png,0,0.85012364,0.14987636
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT014.png,1,0.3097203,0.6902797
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT081.png,1,0.4133169,0.58668303
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT090.png,1,0.22110027,0.77889967
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT021.png,1,0.35168007,0.64831996
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT050.png,1,0.20321369,0.7967863
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT004.png,1,0.12819067,0.87180936
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT115.png,0,0.2859871,0.71401286
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT046.png,1,0.32772237,0.6722776
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT052.png,1,0.29101616,0.70898384
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT091.png,1,0.18392971,0.8160703
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT080.png,0,0.8926427,0.10735725
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT107.png,1,0.50181556,0.49818447
