x:image,y:label,y'__0,y'__1
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\back_ground_square\PICT100.png,0,0.53295714,0.46704283
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\corn_edit\PICT060.png,1,0.5094977,0.4905023
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\back_ground_square\PICT107.png,0,0.49759623,0.5024038
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\back_ground_square\PICT074.png,0,0.50068235,0.49931765
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\corn_edit\PICT041.png,1,0.501515,0.498485
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\back_ground_square\PICT027.png,0,0.4260124,0.5739876
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\back_ground_square\PICT111.png,0,0.43874577,0.56125426
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\corn_edit\PICT027.png,1,0.48653692,0.513463
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\corn_edit\PICT069.png,1,0.32885548,0.6711445
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\back_ground_square\PICT025.png,0,0.4506313,0.5493687
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\back_ground_square\PICT060.png,0,0.5533668,0.44663316
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\back_ground_square\PICT117.png,0,0.51011986,0.4898801
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\corn_edit\PICT101.png,1,0.37985232,0.6201477
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\corn_edit\PICT032.png,1,0.5110181,0.48898196
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\back_ground_square\PICT034.png,0,0.5025085,0.4974915
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\corn_edit\PICT026.png,1,0.4886941,0.5113059
