x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9,y'__10,y'__11,y'__12,y'__13,y'__14,y'__15,y'__16,y'__17,y'__18,y'__19,y'__20,y'__21,y'__22,y'__23,y'__24
D:\GitHub\SORA-Q\NNC\spresense_cv\25_class_image\25_classes_mono_28x28\Back_R0\PICT561.png,0,0.9772915,0.020649472,8.529755e-05,4.2748437e-05,1.7016886e-09,2.2367485e-11,8.201196e-12,6.204704e-15,1.4928133e-09,4.8093778e-08,2.4432911e-09,2.2105787e-12,1.388098e-07,5.951248e-09,1.4169235e-07,1.655682e-08,1.0268951e-09,1.2093456e-06,2.9832233e-07,1.1221819e-10,0.0009846141,0.0007445665,8.5453344e-08,0.00014873006,5.1233146e-05
D:\GitHub\SORA-Q\NNC\spresense_cv\25_class_image\25_classes_mono_28x28\Front_R1\PICT653.png,9,0.0009880388,0.010072409,0.0017591337,0.006333724,0.0009549461,0.0011016013,0.0057287887,0.004012165,0.064157814,0.6787769,0.07945652,0.056656573,0.017421504,0.004843582,0.0008209594,0.00027257,0.005899906,0.016625348,0.0017984441,0.0005741565,0.00013639586,0.0012731588,0.0005629145,0.0005735064,0.039198782
D:\GitHub\SORA-Q\NNC\spresense_cv\25_class_image\25_classes_mono_28x28\Left_R0\PICT291.png,12,0.00045814132,0.00043477042,2.8627443e-05,0.0013293213,0.004816708,7.0505994e-05,3.4994388e-05,8.819538e-05,5.145306e-06,0.0028490436,1.3241595e-05,0.00028526105,0.7838563,3.9908477e-07,0.00031069358,0.0002808752,0.009222735,0.00055682386,0.002288521,5.9850527e-06,0.18351787,0.0082788635,6.89171e-08,0.0008877254,0.00037923883
D:\GitHub\SORA-Q\NNC\spresense_cv\25_class_image\25_classes_mono_28x28\Right_R3\PICT070.png,19,2.0846548e-05,1.2856549e-06,7.1749255e-06,1.6307233e-05,3.8423514e-06,5.4557648e-05,3.741102e-05,0.0005796333,0.0005303681,1.2248399e-06,0.00011632473,0.00010892612,1.1662208e-06,6.392874e-07,2.3049524e-06,0.0029371653,1.1275848e-06,2.6634169e-05,1.2308681e-06,0.9954984,1.8570228e-06,3.949494e-08,3.4068303e-06,3.8377133e-05,9.6789145e-06
D:\GitHub\SORA-Q\NNC\spresense_cv\25_class_image\25_classes_mono_28x28\Right_R1\PICT024.png,17,0.00031773094,0.005589724,0.0006778745,0.08333652,1.01938995e-05,8.286882e-05,0.00047838077,4.954748e-06,2.0391628e-06,0.0029346298,9.40946e-07,0.00058734085,0.003364682,0.0020305642,0.0015455714,2.5469674e-07,0.00026288535,0.45445764,0.23209392,1.8009552e-05,0.0747999,0.060121894,0.018932186,1.4518301e-05,0.058334805
D:\GitHub\SORA-Q\NNC\spresense_cv\25_class_image\25_classes_mono_28x28\Bottom_R0\PICT390.png,4,5.2313453e-06,0.0017780198,2.0231347e-07,1.6781449e-05,0.98562837,0.0015879262,1.3745192e-05,8.850441e-06,5.550428e-05,0.005835863,1.148031e-07,0.0023330844,0.0014380139,0.00010019825,0.00056371064,6.9140185e-07,0.00022088367,9.711529e-05,6.0468294e-05,8.906957e-05,4.5920058e-07,3.224557e-05,1.1811216e-08,2.9534617e-08,0.00013329866
D:\GitHub\SORA-Q\NNC\spresense_cv\25_class_image\25_classes_mono_28x28\Top_R0\PICT211.png,20,0.00086634816,1.3690327e-05,0.00039620945,0.008589147,7.5298453e-07,4.6561829e-07,2.5416704e-09,2.0695418e-06,4.309246e-06,4.6256905e-06,2.5005327e-06,2.790642e-06,0.0010259794,1.5892518e-08,7.0586617e-07,4.2079675e-05,0.018717458,2.0814088e-07,1.9009884e-06,0.000106063264,0.9697261,0.00022387158,0.00021049671,2.452927e-05,3.7640846e-05
D:\GitHub\SORA-Q\NNC\spresense_cv\25_class_image\25_classes_mono_28x28\Top_R2\PICT181.png,22,6.725565e-05,0.00035121344,4.251144e-05,5.02603e-05,0.00015679818,0.00010946956,1.40649045e-05,2.6060581e-05,7.393463e-06,0.00014823652,0.0004705904,0.0012778561,1.1401529e-05,9.20432e-05,0.087052494,3.8259805e-05,1.6573023e-06,1.6441596e-05,0.08698507,0.00028564263,2.10834e-05,0.00014037575,0.82236063,8.948784e-05,0.00018370347
D:\GitHub\SORA-Q\NNC\spresense_cv\25_class_image\25_classes_mono_28x28\Bottom_R1\PICT424.png,5,0.00015819632,1.08256945e-05,0.00012647452,0.00025858716,0.013494103,0.8841614,0.0322966,0.028170053,0.0029740713,4.0313425e-05,0.0043524303,0.0025685157,0.001460344,0.0038552473,0.00039925426,8.226491e-06,0.0009408138,0.0011292145,0.0027486035,0.003823265,1.926395e-05,0.0023875283,0.0008357128,1.1674964e-07,0.013780882
D:\GitHub\SORA-Q\NNC\spresense_cv\25_class_image\25_classes_mono_28x28\Right_R3\PICT083.png,19,0.0015463248,0.0006989315,0.0007938663,0.0011450746,0.0012557226,0.003985511,0.0014927868,0.0002742809,0.090239555,0.0018397971,0.036203034,0.016107121,0.0005063958,0.00022407256,0.0022671248,0.021997513,0.0026333125,2.1643309e-05,0.00015110568,0.7665987,0.00061344414,0.0005958283,0.0021217163,0.009550601,0.03713649
