x:image,y:label,y'__0,y'__1
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT066.png,0,0.43002406,0.569976
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT093.png,0,0.57524574,0.42475432
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT004.png,0,0.4924612,0.5075388
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT124.png,0,0.78333753,0.2166625
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT075.png,0,0.4871473,0.51285267
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT018.png,1,0.42224437,0.5777556
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT113.png,1,0.62384063,0.37615934
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT052.png,0,0.6216819,0.3783181
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT051.png,0,0.39112878,0.6088713
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT094.png,1,0.40919924,0.5908008
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT122.png,0,0.4123958,0.58760417
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT102.png,1,0.46051636,0.5394836
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT064.png,1,0.4812746,0.5187254
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT016.png,0,0.7545737,0.2454263
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT033.png,1,0.5346941,0.4653059
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT099.png,0,0.554888,0.44511205
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT123.png,0,0.40168798,0.59831196
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT043.png,0,0.5579811,0.4420189
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT024.png,0,0.66712266,0.33287734
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT019.png,1,0.41319013,0.5868099
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT032.png,1,0.57752675,0.42247325
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT022.png,1,0.5898735,0.4101265
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT057.png,1,0.45453602,0.5454639
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT106.png,1,0.38078114,0.6192189
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT008.png,0,0.3724711,0.6275289
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT003.png,0,0.35754043,0.6424596
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT016.png,1,0.5460966,0.4539034
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT007.png,0,0.43560395,0.564396
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT070.png,0,0.70178753,0.29821244
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT087.png,1,0.48366055,0.5163394
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT003.png,1,0.5218367,0.4781633
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT089.png,1,0.34864497,0.65135497
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT045.png,0,0.49529654,0.50470346
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT079.png,1,0.43612573,0.56387424
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT027.png,1,0.45126796,0.54873204
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT096.png,0,0.49788728,0.5021127
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT120.png,1,0.5808537,0.41914633
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT102.png,0,0.482005,0.517995
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT014.png,1,0.33353698,0.6664631
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT081.png,1,0.62131715,0.37868288
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT090.png,1,0.531145,0.46885502
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT021.png,1,0.5202699,0.47973007
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT050.png,1,0.24648292,0.7535171
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT004.png,1,0.46692014,0.5330798
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT115.png,0,0.61132556,0.3886744
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT046.png,1,0.6443564,0.35564363
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT052.png,1,0.45576847,0.54423153
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT091.png,1,0.42097354,0.57902646
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT080.png,0,0.4364867,0.56351334
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT107.png,1,0.28888226,0.71111774
