x:image,y:label,y'__0,y'__1
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\corn_square\PICT018.png,1,0.2152309,0.7847691
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\corn_square\PICT069.png,1,0.10923483,0.89076513
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\corn_square\PICT039.png,1,0.03523993,0.96476007
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\back_ground_square\PICT031.png,0,0.86236197,0.13763805
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\corn_square\PICT111.png,1,0.059583735,0.9404163
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\corn_square\PICT034.png,1,0.4041484,0.59585166
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\corn_square\PICT097.png,1,0.4668326,0.5331674
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\corn_square\PICT026.png,1,0.1228064,0.8771936
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\corn_square\PICT090.png,1,0.050653197,0.94934684
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\back_ground_square\PICT022.png,0,0.78430045,0.21569951
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\back_ground_square\PICT060.png,0,0.5014807,0.4985193
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\back_ground_square\PICT056.png,0,0.93267345,0.06732652
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\back_ground_square\PICT079.png,0,0.6305453,0.36945468
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\back_ground_square\PICT118.png,0,0.3028273,0.6971727
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\corn_square\PICT110.png,1,0.36294174,0.6370582
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\back_ground_square\PICT023.png,0,0.35579196,0.6442081
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\back_ground_square\PICT003.png,0,0.15496385,0.84503615
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\corn_square\PICT059.png,1,0.3613478,0.6386522
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\corn_square\PICT081.png,1,0.24891083,0.7510892
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\back_ground_square\PICT029.png,0,0.34188172,0.65811825
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\corn_square\PICT096.png,1,0.62315744,0.37684253
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\corn_square\PICT104.png,1,0.05466015,0.9453398
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\back_ground_square\PICT108.png,0,0.41321263,0.5867874
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\corn_square\PICT064.png,1,0.6594533,0.3405467
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\corn_square\PICT054.png,1,0.03013665,0.96986336
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\back_ground_square\PICT071.png,0,0.46349868,0.53650135
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\corn_square\PICT038.png,1,0.11352285,0.8864771
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\corn_square\PICT029.png,1,0.32036504,0.679635
