x:image,y:label,y'__0,y'__1
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\corn_square\PICT018.png,1,0.2994539,0.7005461
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\corn_square\PICT069.png,1,0.39198264,0.6080174
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\corn_square\PICT039.png,1,0.10923965,0.8907603
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\back_ground_square\PICT031.png,0,0.7603706,0.23962937
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\corn_square\PICT111.png,1,0.4040309,0.59596914
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\corn_square\PICT034.png,1,0.42534,0.57465994
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\corn_square\PICT097.png,1,0.2632393,0.7367607
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\corn_square\PICT026.png,1,0.30701804,0.692982
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\corn_square\PICT090.png,1,0.13119464,0.8688054
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\back_ground_square\PICT022.png,0,0.66476536,0.33523467
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\back_ground_square\PICT060.png,0,0.654693,0.34530696
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\back_ground_square\PICT056.png,0,0.7914231,0.20857696
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\back_ground_square\PICT079.png,0,0.50657624,0.4934237
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\back_ground_square\PICT118.png,0,0.19187447,0.8081255
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\corn_square\PICT110.png,1,0.53584325,0.46415672
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\back_ground_square\PICT023.png,0,0.5214675,0.47853252
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\back_ground_square\PICT003.png,0,0.4679453,0.5320547
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\corn_square\PICT059.png,1,0.5387896,0.4612104
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\corn_square\PICT081.png,1,0.44814464,0.5518554
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\back_ground_square\PICT029.png,0,0.77025056,0.22974944
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\corn_square\PICT096.png,1,0.2580676,0.7419324
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\corn_square\PICT104.png,1,0.08142008,0.91857994
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\back_ground_square\PICT108.png,0,0.74243176,0.2575682
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\corn_square\PICT064.png,1,0.42842036,0.57157964
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\corn_square\PICT054.png,1,0.17623058,0.82376945
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\back_ground_square\PICT071.png,0,0.8704588,0.1295412
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\corn_square\PICT038.png,1,0.23058736,0.7694127
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\corn_square\PICT029.png,1,0.227729,0.77227104
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\corn_square\PICT086.png,1,0.5488224,0.45117763
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\back_ground_square\PICT021.png,0,0.59490937,0.40509057
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\back_ground_square\PICT001.png,0,0.71932423,0.28067583
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\back_ground_square\PICT059.png,0,0.6563093,0.34369066
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset2\back_ground_square\PICT047.png,0,0.6277195,0.3722805
