x:image,y:label,y'__0,y'__1
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\back_ground_square\PICT100.png,0,0.49506488,0.5049351
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\corn_edit\PICT060.png,1,0.48070097,0.51929903
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\back_ground_square\PICT107.png,0,0.5036925,0.49630752
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\back_ground_square\PICT074.png,0,0.5300797,0.46992025
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\corn_edit\PICT041.png,1,0.52685094,0.47314903
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\back_ground_square\PICT027.png,0,0.46860403,0.531396
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\back_ground_square\PICT111.png,0,0.4419246,0.55807537
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\corn_edit\PICT027.png,1,0.5764851,0.42351487
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\corn_edit\PICT069.png,1,0.46730822,0.5326918
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\back_ground_square\PICT025.png,0,0.4826151,0.5173849
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\back_ground_square\PICT060.png,0,0.49406293,0.50593704
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\back_ground_square\PICT117.png,0,0.4636998,0.53630024
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\corn_edit\PICT101.png,1,0.44912705,0.550873
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\corn_edit\PICT032.png,1,0.5248648,0.4751352
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\back_ground_square\PICT034.png,0,0.53831017,0.46168983
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\corn_edit\PICT026.png,1,0.5365562,0.46344382
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\corn_edit\PICT084.png,1,0.42925167,0.5707483
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\corn_edit\PICT031.png,1,0.50050765,0.49949235
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\back_ground_square\PICT038.png,0,0.50685304,0.49314696
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\corn_edit\PICT112.png,1,0.45666093,0.543339
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\back_ground_square\PICT099.png,0,0.45025623,0.54974383
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\back_ground_square\PICT045.png,0,0.46384612,0.5361539
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\back_ground_square\PICT083.png,0,0.53034425,0.46965575
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\back_ground_square\PICT070.png,0,0.55409515,0.44590482
