x:image,y:label,y'__0,y'__1
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\back_ground_square\PICT100.png,0,0.5430974,0.4569026
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\corn_edit\PICT060.png,1,0.55059934,0.4494007
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\back_ground_square\PICT107.png,0,0.6326242,0.36737576
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\back_ground_square\PICT074.png,0,0.5764871,0.4235129
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\corn_edit\PICT041.png,1,0.41120645,0.5887935
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\back_ground_square\PICT027.png,0,0.4936368,0.5063633
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\back_ground_square\PICT111.png,0,0.41142607,0.58857393
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\corn_edit\PICT027.png,1,0.5949657,0.40503436
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\corn_edit\PICT069.png,1,0.1610265,0.83897346
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\back_ground_square\PICT025.png,0,0.44012594,0.55987406
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\back_ground_square\PICT060.png,0,0.4981336,0.5018664
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\back_ground_square\PICT117.png,0,0.58187675,0.4181232
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\corn_edit\PICT101.png,1,0.29353666,0.70646334
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\corn_edit\PICT032.png,1,0.5987475,0.4012525
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\back_ground_square\PICT034.png,0,0.50144756,0.4985524
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\corn_edit\PICT026.png,1,0.5841938,0.41580617
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\corn_edit\PICT084.png,1,0.4524978,0.54750216
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\corn_edit\PICT031.png,1,0.3364928,0.6635072
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\back_ground_square\PICT038.png,0,0.3743293,0.62567073
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset5_just_size\corn_edit\PICT112.png,1,0.31100628,0.6889937
