x:image,y:label,y'__0,y'__1
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT066.png,0,0.5341642,0.46583584
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT093.png,0,0.7158617,0.28413832
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT004.png,0,0.31804663,0.6819534
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT124.png,0,0.49005872,0.50994134
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT075.png,0,0.49532637,0.50467366
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT018.png,1,0.5172686,0.4827314
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT113.png,1,0.26222283,0.73777723
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT052.png,0,0.43661934,0.5633807
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT051.png,0,0.5532246,0.44677538
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT094.png,1,0.24815701,0.75184304
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT122.png,0,0.59938484,0.4006152
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT102.png,1,0.39783627,0.60216373
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT064.png,1,0.6027032,0.39729676
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT016.png,0,0.39373466,0.6062653
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT033.png,1,0.4690422,0.53095776
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT099.png,0,0.37842426,0.6215757
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT123.png,0,0.39370328,0.6062967
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT043.png,0,0.4558275,0.5441725
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT024.png,0,0.30509225,0.6949077
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT019.png,1,0.57622874,0.4237713
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT032.png,1,0.46062678,0.5393733
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT022.png,1,0.39993352,0.6000665
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT057.png,1,0.35297638,0.6470236
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT106.png,1,0.3638564,0.63614357
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT008.png,0,0.2952379,0.70476204
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT003.png,0,0.36075124,0.6392487
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT016.png,1,0.25322285,0.7467771
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT007.png,0,0.43260384,0.5673961
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT070.png,0,0.39207602,0.607924
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT087.png,1,0.57502633,0.4249737
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT003.png,1,0.20664188,0.7933581
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT089.png,1,0.5140689,0.48593107
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT045.png,0,0.44933763,0.5506624
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT079.png,1,0.24577849,0.75422144
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT027.png,1,0.41391364,0.58608633
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT096.png,0,0.7333703,0.26662973
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT120.png,1,0.2719885,0.7280115
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT102.png,0,0.36722803,0.6327719
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT014.png,1,0.32275987,0.67724013
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT081.png,1,0.3324168,0.66758317
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT090.png,1,0.3069666,0.6930334
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT021.png,1,0.37928578,0.6207142
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT050.png,1,0.25946164,0.74053836
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT004.png,1,0.14369686,0.85630316
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT115.png,0,0.22807479,0.77192515
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT046.png,1,0.25403687,0.74596316
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT052.png,1,0.3051377,0.6948623
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT091.png,1,0.25962582,0.74037415
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\back_ground\PICT080.png,0,0.64834046,0.35165957
C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\corn\PICT107.png,1,0.46023673,0.5397633
