x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9,y'__10,y'__11,y'__12,y'__13,y'__14,y'__15,y'__16,y'__17,y'__18,y'__19,y'__20,y'__21,y'__22,y'__23,y'__24
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes_focus_padding_32x32\Front_R1\Front_R0_020.png,9,2.2947113e-06,4.6078116e-05,0.0001961431,2.4500075e-06,8.868361e-06,1.7712904e-06,5.481537e-07,9.874396e-08,0.0020899596,0.9925755,0.004852142,2.5837326e-05,1.0521285e-06,8.288786e-05,4.179501e-09,7.408609e-07,7.785061e-06,6.223613e-06,9.8768076e-08,3.4587058e-05,2.9258318e-09,3.3252432e-09,1.4462836e-06,1.979513e-09,6.347431e-05
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes_focus_padding_32x32\Top_R1\Top_R0_113.png,21,3.5534813e-07,8.1171265e-06,6.415831e-08,3.4507903e-07,5.217827e-11,5.994356e-06,4.1685266e-12,9.124514e-11,1.7043132e-10,9.04753e-12,6.19333e-12,2.9046678e-11,3.6575486e-08,3.453952e-12,3.6515937e-09,2.0088152e-10,7.7982945e-09,1.0954387e-14,1.2823666e-11,5.468344e-17,2.6490996e-09,0.9999832,7.6108286e-11,1.932349e-06,8.690356e-09
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes_focus_padding_32x32\Top_R1\Top_R0_001.png,21,0.0002866225,0.0010395218,0.0002870569,0.00033084408,1.0651225e-07,0.0001967939,5.555715e-07,5.757814e-06,9.79596e-06,9.955667e-07,2.046233e-06,7.4010386e-06,0.0006125577,8.140013e-05,0.00029129666,7.486001e-08,0.022372896,9.9574095e-08,2.8914237e-05,1.3248952e-09,2.0747452e-06,0.9720568,9.179939e-07,0.0023740493,1.1465238e-05
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes_focus_padding_32x32\Right_R3\Right_R0_078.png,19,7.158508e-05,1.0014389e-05,0.00012844604,6.4791207e-06,2.0435667e-05,4.4466518e-08,0.00025253807,3.589621e-10,0.000109740184,0.00040109336,0.00013901356,0.00032593502,0.00090401317,0.19258639,1.14430095e-05,0.013296726,6.1832575e-06,0.6122915,5.2812373e-07,0.13303946,0.0117850695,1.4551105e-05,0.034525324,6.051617e-08,7.345752e-05
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes_focus_padding_32x32\Left_R2\Left_R0_102.png,14,1.6058688e-06,1.364691e-06,1.7054327e-06,1.7116081e-06,3.811396e-09,4.323257e-06,7.460957e-09,8.086534e-06,9.6514785e-05,1.2015273e-06,6.84008e-05,1.9839613e-06,0.17545089,7.092923e-06,0.578329,1.8893674e-07,0.22439334,6.8550986e-07,0.0162754,1.6729021e-07,1.5630421e-06,0.0017157895,3.0907859e-06,0.0036346277,1.2358786e-06
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes_focus_padding_32x32\Back_R1\Back_R0_045.png,1,0.0021815547,0.80627555,0.0011595351,0.018588612,2.3906221e-08,4.0273524e-05,5.784213e-09,1.1509646e-08,8.9964277e-07,1.9985483e-08,1.6573219e-07,1.9832944e-08,0.00025412053,1.180969e-06,0.0007838676,2.2589232e-08,0.003300793,3.173596e-08,8.79553e-07,4.2661603e-12,1.4949519e-08,0.1672121,9.463209e-05,0.000104721,1.0355467e-06
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes_focus_padding_32x32\Right_R1\Right_R0_088.png,17,5.037066e-07,5.677927e-07,1.4107575e-06,1.8978278e-06,3.9864906e-07,5.3519917e-09,1.264364e-05,7.552162e-11,4.0658787e-08,3.7926235e-05,4.3133804e-07,1.1173082e-05,5.754002e-07,0.0849881,3.3517025e-09,0.012715584,4.231602e-09,0.89137506,2.8148037e-09,0.0003559792,0.0003625937,1.2241564e-07,0.010132363,6.412259e-08,2.5213471e-06
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes_focus_padding_32x32\Back_R2\Back_R0_116.png,2,0.084506705,4.893046e-06,0.9118172,0.002754153,1.8307904e-11,1.7223586e-09,2.3961366e-07,7.253721e-10,1.8572614e-10,6.732675e-08,1.3821726e-10,7.671455e-07,2.3595447e-08,1.1280644e-06,1.2343826e-08,1.0832878e-06,5.602809e-12,3.026524e-10,1.2018968e-07,5.8270216e-12,0.00012557565,9.940328e-08,1.9097875e-05,0.00055037613,0.00021854964
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes_focus_padding_32x32\Back_R0\Back_R0_079.png,0,0.8680862,0.0021206895,0.06025981,0.06698261,1.4573185e-08,6.3128375e-10,1.5806126e-09,2.2305817e-09,3.9419397e-09,2.685781e-09,5.6995847e-10,9.208951e-09,1.2923039e-06,5.4589937e-06,5.376777e-07,2.304094e-05,2.1702131e-07,1.9253654e-10,4.8567045e-08,9.527489e-07,0.0013897672,5.283142e-06,1.4038352e-07,4.0410123e-05,0.0010837059
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes_focus_padding_32x32\Bottom_R0\Bottom_R0_010.png,4,4.308225e-07,8.814971e-10,6.4739956e-09,8.135557e-09,0.99963784,4.186071e-08,0.00035167136,5.100435e-08,2.3528605e-06,2.8759624e-07,5.334203e-07,4.2908476e-07,2.288e-09,9.812152e-10,4.235096e-10,2.486492e-09,3.961628e-09,2.3131573e-08,4.946604e-12,4.417912e-06,1.8668211e-06,1.7397365e-12,6.3961796e-09,1.2494653e-11,1.7047869e-07
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes_focus_padding_32x32\Back_R3\Back_R0_099.png,3,0.00013032222,0.020640088,0.00017351762,0.97900784,2.4501707e-08,1.0888262e-07,2.3660881e-08,1.535549e-08,4.24049e-08,3.965383e-09,1.8023939e-06,1.3769429e-06,5.642981e-09,8.050405e-10,4.4462977e-06,7.590268e-11,1.0621956e-09,2.6204972e-10,3.1272167e-09,4.47281e-10,5.653927e-07,7.7239385e-08,1.135294e-08,2.1528662e-05,1.8366982e-05
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes_focus_padding_32x32\Right_R3\Right_R0_102.png,19,2.3831144e-06,8.196489e-07,5.29712e-07,1.1981658e-06,1.9726008e-06,9.589279e-10,1.4236016e-05,1.0285485e-08,4.345194e-06,7.548184e-06,1.1336062e-07,1.26788e-05,1.8970931e-06,0.0017676032,6.040825e-07,0.040863767,7.774354e-09,0.00018610194,5.047869e-06,0.9562547,0.00045293276,7.9788755e-08,0.00041632314,1.6492465e-06,3.3930212e-06
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes_focus_padding_32x32\Bottom_R2\Bottom_R0_053.png,6,4.3844724e-07,2.8609495e-10,7.3222674e-07,1.6158347e-09,3.1510992e-06,3.5030464e-08,0.99999404,5.0628984e-10,3.79303e-09,9.553923e-08,1.2080963e-09,5.076044e-08,2.027565e-13,1.3735131e-10,1.4777213e-14,4.0856257e-10,2.5269358e-15,2.646943e-08,3.8929394e-12,5.687475e-10,7.557248e-10,5.666068e-14,9.878206e-07,7.809955e-14,4.180283e-07
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes_focus_padding_32x32\Front_R1\Front_R0_011.png,9,6.7226683e-06,2.2212549e-05,1.7170347e-06,1.55347e-07,1.7803725e-07,4.1696858e-05,7.913681e-06,6.182336e-06,0.028008481,0.9714228,0.00011481929,1.5208553e-05,2.507139e-05,6.471807e-10,2.420009e-09,1.5089414e-06,1.8374949e-06,6.106145e-08,1.5680126e-06,1.2774073e-05,1.0822109e-08,5.9169007e-08,9.934379e-08,1.9151241e-11,0.00030867805
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes_focus_padding_32x32\Front_R1\Front_R0_058.png,9,1.8913086e-06,6.023471e-06,5.0502927e-05,2.3227855e-07,6.6969437e-06,1.6005522e-05,8.028144e-06,6.998182e-09,0.00013402998,0.99872583,9.924687e-05,0.00084566046,1.1879274e-07,1.7998693e-06,5.4653226e-10,2.3892002e-07,2.633958e-06,1.2137267e-05,1.1170278e-07,1.6801003e-07,4.7901444e-10,2.2947994e-08,4.1946248e-07,3.007486e-10,8.806716e-05
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes_focus_padding_32x32\Top_R2\Top_R0_064.png,22,9.060697e-06,2.1754477e-07,0.00010182704,1.3417034e-07,6.0881855e-11,1.775336e-10,7.199196e-08,3.9214929e-13,1.5219613e-10,4.077959e-08,1.632268e-11,5.7294774e-10,1.6131638e-09,1.2537213e-06,2.983646e-12,7.122679e-07,7.121322e-16,6.1099215e-09,8.4604985e-14,2.3588758e-09,3.7999613e-05,2.554914e-10,0.9998485,2.544824e-09,9.5018336e-08
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes_focus_padding_32x32\Bottom_R3\Bottom_R0_082.png,7,2.7172712e-06,2.437983e-07,1.410286e-07,3.3589422e-06,4.934383e-08,1.5092849e-05,4.202349e-07,0.99987626,1.9677943e-06,1.9205666e-08,1.266872e-07,1.3670838e-07,1.7408571e-06,1.7233489e-12,7.681245e-09,7.693135e-13,9.040087e-06,4.8611763e-18,2.966288e-05,1.4073829e-12,7.73871e-10,3.078477e-07,5.832147e-13,5.7601297e-05,9.903254e-07
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes_focus_padding_32x32\Front_R3\Front_R0_004.png,11,2.7278608e-07,1.603872e-08,2.8044667e-07,8.575041e-05,6.906206e-07,3.021666e-06,4.720196e-08,2.1332644e-06,7.809496e-05,8.8171635e-07,0.0010416257,0.9987451,1.1541355e-08,7.9802044e-07,2.5046635e-05,3.4890946e-12,8.966534e-07,7.880097e-07,8.630554e-08,5.9386127e-09,4.1149226e-09,1.9083686e-12,1.5322735e-09,4.0542897e-08,1.43341595e-05
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes_focus_padding_32x32\empty\Empty_055.png,24,0.00037093792,0.0037275164,0.0015672797,0.016025566,0.036636338,0.0006323463,0.014366821,0.0015496424,0.048987236,0.12226364,0.048765257,0.024236823,4.0895674e-07,0.0002514928,8.944947e-06,3.1006875e-05,5.6961282e-05,0.014998902,5.078681e-06,0.013852614,6.686214e-05,6.7050644e-07,3.4995643e-05,5.2779847e-05,0.6515099
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes_focus_padding_32x32\Back_R1\Back_R0_023.png,1,0.22031528,0.40475497,0.037768904,0.33168337,1.5057347e-07,1.1045351e-05,3.0134441e-07,4.1355058e-08,9.931535e-06,6.160722e-08,1.7857922e-10,3.505191e-07,2.008642e-08,1.2744464e-07,8.834057e-06,3.239253e-07,1.806355e-08,6.396581e-07,3.5894565e-11,4.956009e-10,5.7757494e-05,0.0015812014,0.00014769935,1.0264401e-05,0.0036486825
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes_focus_padding_32x32\Left_R1\Left_R0_004.png,13,8.772397e-06,1.4441156e-07,1.294868e-06,6.8600107e-06,3.4692177e-06,1.9771653e-09,9.3035317e-07,6.382312e-11,4.779097e-07,5.1138013e-06,1.3878353e-07,0.0023086658,3.4225142e-10,0.9896073,3.549654e-09,0.0008118408,1.9901968e-08,0.0071111266,5.299162e-11,1.9453921e-08,0.000121138015,1.768299e-06,6.035445e-06,2.0492877e-08,4.954084e-06
