x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9,y'__10,y'__11,y'__12,y'__13,y'__14,y'__15,y'__16,y'__17,y'__18,y'__19,y'__20,y'__21,y'__22,y'__23,y'__24
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes_padding\Back_R2\Back_R0_042.png,2,0.00028490636,4.4579547e-13,0.9995701,5.950618e-13,2.8951728e-11,6.003578e-15,2.497288e-09,1.1181083e-15,1.0620328e-09,5.244422e-18,3.326575e-08,3.1600472e-21,3.6396423e-17,2.311596e-06,9.036083e-16,2.3384359e-12,8.7072333e-17,2.794292e-05,7.152314e-13,1.6429393e-09,4.889688e-08,1.9773011e-12,0.00011477845,1.1451387e-15,4.3727066e-09
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes_padding\Front_R0\Front_R0_036.png,8,0.0012184753,4.3881336e-08,0.0008951354,1.3286714e-07,0.0034246815,6.7497485e-06,0.009831805,5.4779248e-05,0.6555243,3.6024999e-06,0.29085955,1.1791561e-06,3.1818186e-06,0.006534234,2.6692985e-06,0.008074949,3.1399454e-06,0.01330264,2.0276182e-06,0.0077120913,0.000810912,1.7935936e-06,0.0012535789,2.5324752e-07,0.00047812704
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes_padding\Back_R2\Back_R0_056.png,2,0.0004842236,2.991178e-11,0.99743253,2.1345288e-11,1.1314181e-09,4.2810722e-14,2.0339885e-09,1.09984145e-14,2.3328434e-08,7.447374e-17,3.808134e-08,3.9175457e-19,1.984094e-14,9.279473e-07,8.046386e-14,1.3246427e-09,7.107099e-15,0.0018602415,1.7713796e-11,1.0689396e-09,3.0807165e-08,2.3140235e-11,0.00022215658,1.3098939e-10,3.750224e-08
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes_padding\Left_R3\Left_R0_103.png,15,0.0014187268,9.700054e-11,4.856116e-05,8.73787e-10,0.0011512841,2.8952526e-08,0.0036088508,1.8021936e-08,0.0072351582,3.5097245e-11,0.00029079375,6.288465e-11,2.9529066e-09,0.00074567256,3.86261e-12,0.90645593,1.7621264e-07,0.0012960547,6.797144e-11,0.037004825,0.040370177,1.6773127e-08,0.00035825596,1.7731908e-08,1.5560192e-05
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes_padding\empty\Empty_005.png,24,1.6477083e-05,1.7681425e-07,3.1633886e-06,5.0423716e-07,0.017776797,0.070807815,0.24233714,0.001805185,0.00412389,0.0007733326,0.00089824834,0.00018396905,0.0011840403,2.2405926e-05,0.0010048101,0.0044042976,0.00068417424,0.00020291712,0.00024605362,0.0125300465,0.0006110544,2.2095188e-05,0.0005922373,1.6155152e-05,0.639753
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes_padding\Top_R2\Top_R0_030.png,22,2.9795065e-05,4.3637898e-05,0.0085803205,7.41592e-06,3.5610745e-05,2.8813895e-06,0.00068192574,7.0093934e-05,9.352393e-06,1.1697043e-06,0.00012084183,3.663297e-07,7.61279e-07,0.0002477724,6.78697e-05,2.3510276e-05,9.73008e-06,0.0031767313,5.3908945e-05,2.6284199e-05,1.9169487e-07,0.00020405494,0.9859195,4.2933665e-05,0.00064331596
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes_padding\Top_R2\Top_R0_108.png,22,1.143138e-05,9.404411e-09,0.00011257304,1.6284843e-10,4.69907e-07,1.3605829e-09,3.0175763e-06,7.315371e-08,1.8527321e-09,5.023318e-12,2.8870312e-07,9.718727e-15,3.6067293e-12,9.261643e-06,4.312806e-08,1.8108307e-07,4.9427866e-09,1.2398e-05,4.7196886e-09,1.6058684e-07,5.6166666e-10,3.962601e-08,0.9998047,3.2293521e-09,4.5409506e-05
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes_padding\Right_R2\Right_R0_064.png,18,3.9834597e-11,0.0035234166,1.1344959e-07,0.0001505671,6.524207e-10,1.0803973e-05,4.4620507e-09,1.4608354e-05,9.9647856e-14,0.0002172612,6.6527764e-12,5.700441e-07,5.5943814e-09,6.756541e-11,0.06567606,4.631676e-15,2.1836535e-05,1.6134205e-09,0.9302322,3.037245e-14,2.0486777e-13,0.00015227468,2.702365e-07,9.731358e-09,5.210299e-10
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes_padding\Back_R2\Back_R0_052.png,2,2.5197936e-05,3.709146e-10,0.9997812,1.3161431e-09,2.649763e-12,1.2083562e-15,7.1416133e-12,2.1127363e-16,2.0999619e-11,1.3121538e-15,3.8507107e-11,7.472676e-20,2.191276e-14,5.5704835e-08,1.085539e-13,1.647527e-12,6.873145e-16,0.00019126895,1.174112e-10,2.4843428e-11,6.312491e-10,3.2154582e-10,2.215684e-06,1.5401123e-10,7.099214e-08
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes_padding\Left_R3\Left_R0_008.png,15,8.1915416e-05,4.478917e-11,0.00030757344,6.2893872e-09,0.0003635635,6.4458927e-10,3.7859065e-06,1.9229235e-06,3.0860324e-06,9.826417e-13,2.6422038e-05,2.9526225e-12,1.0514896e-12,7.5827967e-07,1.815456e-09,0.99708706,8.826141e-12,0.00020496197,3.0124724e-08,0.0016714156,5.782474e-07,1.6556323e-13,0.00024549128,3.8126515e-07,1.2247115e-06
